,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,Sec
0,0.0,5.0,30.0,9.685576938288076e-08,2.4155406951904297,2764.0,313.4829204165279,0.0
1,0.0,5.0,40.0,2.8026071949092026e-09,2.1163406372070312,3278.0,308.3846331493098,0.0
2,0.0,5.0,50.0,8.164659050709619e-09,3.4268360137939453,3734.0,303.97852108475473,0.0
3,0.0,5.0,60.0,0.0,2.1604976654052734,3424.0,302.6523495744078,0.0
4,0.0,5.0,70.0,0.0,6.01484489440918,4843.0,302.65234957440856,0.0
5,1.0,5.0,30.0,5.203154369184569e-08,4.976692199707031,2349.0,502.9739310323377,0.0
6,1.0,5.0,40.0,1.0779313721135913e-06,2.1662235260009766,2506.0,462.0427968813094,0.0
7,1.0,5.0,50.0,0.0,5.282875061035156,3519.0,462.0428011498603,0.0
8,1.0,5.0,60.0,1.2982487174934216e-05,4.125236511230469,3458.0,462.04279925641,0.0
9,1.0,5.0,70.0,6.475599595250022e-09,4.426164627075195,3490.0,462.04280016784617,0.0
10,2.0,5.0,30.0,2.3377642286912757e-07,11.179107666015625,4184.0,343.56617959442923,0.0
11,2.0,5.0,40.0,5.091370949863825e-05,7.07109260559082,3611.0,338.9037856731746,0.0
12,2.0,5.0,50.0,0.0,10.748174667358398,4995.0,338.90378694849267,0.0
13,2.0,5.0,60.0,0.0,3.7599449157714844,2724.0,322.47495678609914,0.0
14,2.0,5.0,70.0,0.0,3.843517303466797,2835.0,322.47495678610005,0.0
15,3.0,5.0,30.0,8.982484111389784e-07,4.474420547485352,3908.0,363.70769665167137,0.0
16,3.0,5.0,40.0,4.659703226735044e-05,2.0864200592041016,3676.0,363.6821214668805,0.0
17,3.0,5.0,50.0,8.388229282195608e-06,2.1243228912353516,4134.0,363.68212029886286,0.0
18,3.0,5.0,60.0,2.1875472473878838e-05,4.977691650390625,5124.0,363.69007218065644,0.0
19,3.0,5.0,70.0,4.4270886486355515e-07,5.38360595703125,4800.0,363.68211914784877,0.0
20,4.0,5.0,30.0,0.0,1.9258499145507812,1931.0,345.92248590964016,0.0
21,4.0,5.0,40.0,0.0,2.2290382385253906,2356.0,345.9224842885554,0.0
22,4.0,5.0,50.0,0.0,2.730693817138672,2512.0,345.92248584274955,0.0
23,4.0,5.0,60.0,0.0,2.3527069091796875,2508.0,343.73459542962433,0.0
24,4.0,5.0,70.0,0.0,2.4564342498779297,2490.0,343.73459542962564,0.0
25,0.0,6.0,30.0,0.0,113.65012168884277,10238.0,634.8225740584703,0.0
26,0.0,6.0,40.0,7.505835662902336e-09,104.85663223266602,14862.0,588.3493852685311,0.0
27,0.0,6.0,50.0,8.989864052688121e-10,42.074501037597656,12810.0,564.7823671916279,0.0
28,0.0,6.0,60.0,5.851342879183224e-09,309.9184513092041,23319.0,564.7823679857685,0.0
29,0.0,6.0,70.0,7.885430359053502e-09,230.79120254516602,24513.0,564.7823688230753,0.0
30,1.0,6.0,30.0,5.605408370605923e-08,643.6303939819336,26441.0,465.5432545696512,0.0
31,1.0,6.0,40.0,1.8499491037973545e-07,68.30532836914062,20631.0,431.48511029891495,0.0
32,1.0,6.0,50.0,1.2238439604972695e-08,173.0931854248047,27332.0,431.4851086462122,0.0
33,1.0,6.0,60.0,1.762285841938794e-06,84.49009132385254,24749.0,431.4851102989179,0.0
34,1.0,6.0,70.0,3.5196480589961646e-09,542.2798442840576,33463.0,431.4851102989161,0.0
35,2.0,6.0,30.0,0.0,289.2117099761963,18512.0,412.4854651453268,0.0
36,2.0,6.0,40.0,5.83340390132159e-08,216.21588516235352,22945.0,401.6733972402152,0.0
37,2.0,6.0,50.0,4.878891912859977e-08,115.7265682220459,21395.0,401.6733972402052,0.0
38,2.0,6.0,60.0,1.285483124437314e-07,77.63542175292969,22706.0,401.6733961390827,0.0
39,2.0,6.0,70.0,1.802385453300111e-08,105.04512786865234,26877.0,401.67339724021485,0.0
40,3.0,6.0,30.0,0.0,233.4707489013672,13765.0,503.5305947760438,0.0
41,3.0,6.0,40.0,0.0,94.14727210998535,20995.0,465.61795063250645,0.0
42,3.0,6.0,50.0,8.685459734756474e-09,298.19468879699707,29456.0,465.43957275000184,0.0
43,3.0,6.0,60.0,4.145588336793898e-10,73.29683494567871,25120.0,465.4395724633758,0.0
44,3.0,6.0,70.0,5.5537111738164516e-09,83.30126762390137,25566.0,465.43957277174513,0.0
45,4.0,6.0,30.0,3.9812817912417345e-08,32.90202331542969,6262.0,499.6192176923456,0.0
46,4.0,6.0,40.0,4.666382055254407e-10,49.98335647583008,15104.0,465.04293372361326,0.0
47,4.0,6.0,50.0,1.8908962963765144e-07,102.30944633483887,20540.0,464.9987705396737,0.0
48,4.0,6.0,60.0,1.7950202849281207e-09,146.97202491760254,25801.0,464.998770524958,0.0
49,4.0,6.0,70.0,1.6573579259642035e-05,31.52770233154297,19845.0,464.9987700765395,0.0
50,0.0,7.0,30.0,7.59307307083744e-08,3711.6559200286865,149737.0,496.8738025871868,0.0
51,0.0,7.0,40.0,0.38645174409292604,7200.0603885650635,152670.0,456.84971564055894,0.0
52,0.0,7.0,50.0,0.5101125365877671,7200.073923110962,134784.0,489.2133121933998,0.0
53,0.0,7.0,60.0,0.4207940296398503,7200.137985229492,163181.0,456.84971531849277,0.0
54,0.0,7.0,70.0,0.43270034301490456,7200.168424606323,152065.0,468.80793792009115,0.0
55,1.0,7.0,30.0,7.414139424192957e-07,4440.958028793335,92896.0,568.0859351272998,0.0
56,1.0,7.0,40.0,0.0,3400.1756534576416,114497.0,515.1238235925427,0.0
57,1.0,7.0,50.0,2.2943139869932095e-09,6377.193954467773,161047.0,504.45207757091794,0.0
58,1.0,7.0,60.0,0.40624620909795695,7200.111743927002,138625.0,577.658751845857,0.0
0,1.0,7.0,70.0,0.33814840463845863,7200.080228805542,148196.0,515.5450287852827,0.0
1,2.0,7.0,30.0,4.39275291504337e-07,3663.221538543701,58616.0,596.840396265742,0.0
2,2.0,7.0,40.0,0.0,6124.906192779541,123978.0,586.1283678017032,0.0
3,2.0,7.0,50.0,0.3235639892365828,7200.063259124756,160809.0,617.6020180087314,0.0
