,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,Sec
42,0.0,9.0,40.0,0.9062579102911308,7200.216371536255,44805.0,984.0642062304153,0.0
43,0.0,9.0,50.0,0.7843518015370875,7200.266445159912,64252.0,765.7961061802321,0.0
44,0.0,9.0,60.0,0.8503630315999756,7200.156076431274,81871.0,773.7918241598753,0.0
45,0.0,9.0,70.0,0.8794246393855483,7200.437164306641,47452.0,909.7179659980468,0.0
46,1.0,9.0,30.0,0.8116315520991747,7200.1292362213135,69801.0,682.8568698012459,0.0
47,1.0,9.0,40.0,0.9351340350063845,7200.208557128906,46210.0,685.0494857903502,0.0
48,1.0,9.0,50.0,0.8073010472287363,7200.179323196411,50804.0,832.5955614884425,0.0
49,1.0,9.0,60.0,0.7984070328152134,7200.093713760376,44756.0,697.8224414781403,0.0
50,1.0,9.0,70.0,0.9280935646959221,7200.286251068115,56917.0,784.6625728121937,0.0
51,2.0,9.0,30.0,0.8837879983131168,7200.294563293457,38346.0,1142.4989099573809,0.0
52,2.0,9.0,40.0,0.9023020421345826,7200.401062011719,33057.0,908.4083548580676,0.0
53,2.0,9.0,50.0,0.8798205668448814,7200.284366607666,40939.0,1108.1867543867484,0.0
54,2.0,9.0,60.0,0.8919353081672241,7200.296142578125,42504.0,1095.1479288497915,0.0
55,2.0,9.0,70.0,0.8393488126477118,7200.12716293335,97713.0,824.0485341893236,0.0
56,3.0,9.0,30.0,0.9320260379129036,7200.217798233032,43490.0,980.4635085355605,0.0
57,3.0,9.0,40.0,0.858865567062314,7200.222543716431,56885.0,804.9209365176716,0.0
58,3.0,9.0,50.0,0.8147721231831052,7200.107797622681,132549.0,652.2402338004994,0.0
59,3.0,9.0,60.0,0.8032225830342152,7200.160255432129,77379.0,780.1295089020718,0.0
60,3.0,9.0,70.0,0.8043979980798992,7200.202367782593,87308.0,689.2163258763169,0.0
61,4.0,9.0,30.0,0.8438113995353093,7200.149507522583,43659.0,775.7371858613203,0.0
62,4.0,9.0,40.0,0.8342341355171246,7200.115961074829,69276.0,630.4373523644887,0.0
63,4.0,9.0,50.0,0.8428821847077076,7200.13768196106,95087.0,580.7260825166512,0.0
64,4.0,9.0,60.0,0.8233413493782894,7200.169628143311,74503.0,635.1877380354526,0.0
65,4.0,9.0,70.0,0.8826566171871352,7200.127281188965,99815.0,565.9659137885665,0.0
66,0.0,10.0,30.0,0.9176356370189528,7200.210374832153,36603.0,1178.6464982247194,0.0
67,0.0,10.0,40.0,0.8116724150519216,7200.18360710144,59865.0,758.2848909878016,0.0
68,0.0,10.0,50.0,0.8830678677579382,7200.194919586182,52600.0,976.4693919278639,0.0
69,0.0,10.0,60.0,0.9297926130596822,7200.133939743042,79705.0,836.5884728628039,0.0
70,0.0,10.0,70.0,0.9026436275702325,7200.31746673584,62231.0,831.7459315936117,0.0
71,1.0,10.0,30.0,0.8945096155972995,7200.132890701294,62054.0,851.9165089757266,0.0
72,1.0,10.0,40.0,0.9372734212157001,7200.302955627441,33771.0,1131.781528932136,0.0
73,1.0,10.0,50.0,0.9163522007936592,7200.259288787842,49268.0,1038.7020483748697,0.0
74,1.0,10.0,60.0,0.9165377645583231,7200.222671508789,44563.0,1117.2851871706587,0.0
75,1.0,10.0,70.0,0.9123301596613824,7200.203022003174,50731.0,964.387906896733,0.0
76,2.0,10.0,30.0,0.9667639983818163,7201.11187171936,32834.0,892.9222435231162,0.0
77,2.0,10.0,40.0,0.9559955218793469,7200.209489822388,91727.0,711.6380073897883,0.0
78,2.0,10.0,50.0,0.959287255623092,7200.144979476929,52807.0,746.5835416298528,0.0
79,2.0,10.0,60.0,0.954331771704381,7200.248765945435,58906.0,739.4020730508215,0.0
80,2.0,10.0,70.0,0.9410290220720559,7200.090574264526,37693.0,871.291913324717,0.0
81,3.0,10.0,30.0,0.8930414745083057,7200.1052169799805,48828.0,974.7126809973344,0.0
82,3.0,10.0,40.0,0.9371291071285146,7200.137697219849,38746.0,964.9688760485664,0.0
83,3.0,10.0,50.0,0.9255281462954009,7200.115106582642,43365.0,988.093092041773,0.0
84,3.0,10.0,60.0,0.8826097623491003,7200.220294952393,47701.0,896.0314740065774,0.0
85,3.0,10.0,70.0,0.9225131056815418,7200.429025650024,39874.0,1240.149753032668,0.0
86,4.0,10.0,30.0,0.9178849397429497,7200.181903839111,67219.0,602.866016194926,0.0
87,4.0,10.0,40.0,0.9261543238466632,7200.1078453063965,53922.0,701.1726267400435,0.0
88,4.0,10.0,50.0,0.9258404102708752,7200.305274963379,33256.0,872.1095375692793,0.0
89,4.0,10.0,60.0,0.9110826223765993,7200.157855987549,60689.0,630.2248874156561,0.0
90,4.0,10.0,70.0,0.9314091033965927,7200.095743179321,33580.0,732.7459850475459,0.0
91,0.0,11.0,30.0,0.9313472618981276,7200.147674560547,45169.0,902.1578273446197,0.0
92,0.0,11.0,40.0,0.9599711866232842,7200.196632385254,57957.0,963.1082625865821,0.0
93,0.0,11.0,50.0,0.9195061508018567,7200.424081802368,39541.0,954.0446271070797,0.0
94,0.0,11.0,60.0,0.9412755709714329,7200.324741363525,46513.0,1111.5069170751608,0.0
95,0.0,11.0,70.0,0.8973521492048069,7200.230716705322,60874.0,891.8043766481828,0.0
96,1.0,11.0,30.0,0.9452361567229601,7200.213956832886,23046.0,1036.46815495707,0.0
97,1.0,11.0,40.0,0.9308366673445104,7200.154968261719,42958.0,850.7181802095691,0.0
98,1.0,11.0,50.0,0.936321516593907,7200.203708648682,52966.0,820.5854137798211,0.0
99,1.0,11.0,60.0,0.9316612910504162,7200.331436157227,56133.0,752.7205601652222,0.0
100,1.0,11.0,70.0,0.9561428503494083,7200.2440185546875,37463.0,1120.0810260825453,0.0
101,2.0,11.0,30.0,0.9402551173015679,7200.130937576294,44657.0,879.2832229473515,0.0
102,2.0,11.0,40.0,0.959855658801107,7200.157081604004,45909.0,979.0987988762919,0.0
103,2.0,11.0,50.0,0.957552795696929,7200.194530487061,44954.0,933.7151278295011,0.0
104,2.0,11.0,60.0,0.95069453328678,7200.245384216309,47371.0,942.0165456321171,0.0
105,2.0,11.0,70.0,0.9311043581921303,7200.193731307983,73757.0,782.4706265381624,0.0
106,3.0,11.0,30.0,0.9497880275649074,7201.639263153076,30683.0,1126.7647829148968,0.0
107,3.0,11.0,40.0,0.9393685694026085,7200.236349105835,33584.0,1268.3977126637476,0.0
108,3.0,11.0,50.0,0.9225698108613795,7200.224309921265,37281.0,1088.8562762153747,0.0
109,3.0,11.0,60.0,0.9526898230191196,7200.238256454468,27888.0,1159.438715192033,0.0
110,3.0,11.0,70.0,0.9311970508405172,7200.230669021606,37127.0,1030.400473856453,0.0
111,4.0,11.0,30.0,0.9578615445984509,7200.255100250244,26659.0,1293.2615152157161,0.0
112,4.0,11.0,40.0,0.9351149133986856,7200.174928665161,54622.0,1067.6799386666275,0.0
113,4.0,11.0,50.0,0.9335829365686403,7200.174800872803,35183.0,1292.3179312562415,0.0
114,4.0,11.0,60.0,0.9435692519484687,7200.27322769165,53100.0,1023.7567313846704,0.0
115,4.0,11.0,70.0,0.9166184618821557,7200.241836547852,33886.0,1207.6138625238805,0.0
116,0.0,12.0,30.0,0.9602780459731342,7200.16979598999,30385.0,1032.429914235243,0.0
117,0.0,12.0,40.0,0.9631425448357936,7200.546560287476,49213.0,908.4836924894624,0.0
118,0.0,12.0,50.0,0.9347263715312908,7200.460912704468,26893.0,1119.5116780214046,0.0
119,0.0,12.0,60.0,0.9605856983356972,7200.1937046051025,42505.0,1051.884637075405,0.0
120,0.0,12.0,70.0,0.9660520639729399,7200.332715988159,29226.0,1147.2008351705392,0.0
121,1.0,12.0,30.0,0.9537488991410982,7200.136077880859,26099.0,1058.2976257113448,0.0
122,1.0,12.0,40.0,0.9580418073903951,7200.285869598389,25915.0,1161.4638337052534,0.0
123,1.0,12.0,50.0,0.9360812525797361,7200.177587509155,27927.0,1052.7013590538593,0.0
124,1.0,12.0,60.0,0.9653755587390942,7200.2181606292725,23688.0,1099.506253548876,0.0
125,1.0,12.0,70.0,0.959343772396006,7200.246995925903,37826.0,884.9535610784624,0.0
126,2.0,12.0,30.0,0.9632315552490718,7200.28165435791,32889.0,1298.7095065836002,0.0
127,2.0,12.0,40.0,0.9525482508084647,7200.182060241699,30392.0,963.5118689669897,0.0
128,2.0,12.0,50.0,0.9415450152167744,7200.224935531616,55503.0,953.3442919016052,0.0
129,2.0,12.0,60.0,0.9577783672485914,7200.2275466918945,28628.0,1264.646764273582,0.0
130,2.0,12.0,70.0,,,,,
131,3.0,12.0,30.0,0.9555593788341289,7200.315570831299,26895.0,809.6209722618096,0.0
132,3.0,12.0,40.0,0.9579392766331303,7200.170780181885,19556.0,956.1898673806074,0.0
133,3.0,12.0,50.0,0.9742766222079263,7200.204429626465,33447.0,1057.8551236297385,0.0
134,3.0,12.0,60.0,0.9631524781570567,7200.1932163238525,46543.0,941.6472688042077,0.0
135,3.0,12.0,70.0,0.9701771004648359,7200.260866165161,31177.0,1081.0247894081099,0.0
136,4.0,12.0,30.0,0.9762247538075755,7200.303489685059,28216.0,996.416207277273,0.0
137,4.0,12.0,40.0,0.9679483302789291,7200.259925842285,41702.0,673.7311651644388,0.0
138,4.0,12.0,50.0,0.9806344038590143,7200.3360805511475,39681.0,1150.0188856405605,0.0
139,4.0,12.0,60.0,0.968909504537842,7200.255115509033,35336.0,820.0911448167624,0.0
140,4.0,12.0,70.0,0.957834051677223,7200.164491653442,44645.0,749.7783183834309,0.0
141,0.0,13.0,30.0,,,,,
142,0.0,13.0,40.0,,,,,
143,0.0,13.0,50.0,,,,,
144,0.0,13.0,60.0,,,,,
145,0.0,13.0,70.0,0.9641578906474304,7200.511999130249,27102.0,1058.69962708973,0.0
146,1.0,13.0,30.0,,,,,
147,1.0,13.0,40.0,,,,,
148,1.0,13.0,50.0,,,,,
149,1.0,13.0,60.0,,,,,
150,1.0,13.0,70.0,,,,,
151,2.0,13.0,30.0,0.9808127316162302,7200.2196979522705,9292.0,1169.4291692685724,0.0
152,2.0,13.0,40.0,,,,,
153,2.0,13.0,50.0,,,,,
154,2.0,13.0,60.0,,,,,
155,2.0,13.0,70.0,0.9774647844563974,7200.300764083862,12286.0,919.4018259807326,0.0
156,3.0,13.0,30.0,,,,,
157,3.0,13.0,40.0,0.9690027421508977,7200.317985534668,7798.0,1213.0776339517024,0.0
158,3.0,13.0,50.0,0.9606832604360717,7200.244720458984,10524.0,1070.9228009342144,0.0
159,3.0,13.0,60.0,0.9699586808906394,7200.261003494263,9563.0,1528.2711114722429,0.0
160,3.0,13.0,70.0,,,,,
161,4.0,13.0,30.0,0.955584655172253,7200.405994415283,14523.0,835.9822931584646,0.0
162,4.0,13.0,40.0,0.957842620375678,7200.317197799683,16478.0,697.364934698514,0.0
163,4.0,13.0,50.0,,,,,
164,4.0,13.0,60.0,0.9636365585187763,7200.388469696045,17186.0,894.5444582235266,0.0
165,4.0,13.0,70.0,0.9604864311102093,7200.400960922241,19309.0,763.5875205902319,0.0
166,0.0,14.0,30.0,,,,,
167,0.0,14.0,40.0,,,,,
168,0.0,14.0,50.0,,,,,
169,0.0,14.0,60.0,,,,,
170,0.0,14.0,70.0,,,,,
171,1.0,14.0,30.0,,,,,
172,1.0,14.0,40.0,,,,,
173,1.0,14.0,50.0,,,,,
174,1.0,14.0,60.0,,,,,
175,1.0,14.0,70.0,,,,,
176,2.0,14.0,30.0,,,,,
177,2.0,14.0,40.0,,,,,
178,2.0,14.0,50.0,,,,,
179,2.0,14.0,60.0,,,,,
180,2.0,14.0,70.0,,,,,
181,3.0,14.0,30.0,,,,,
182,3.0,14.0,40.0,,,,,
183,3.0,14.0,50.0,,,,,
184,3.0,14.0,60.0,,,,,
185,3.0,14.0,70.0,,,,,
186,4.0,14.0,30.0,,,,,
187,4.0,14.0,40.0,,,,,
188,4.0,14.0,50.0,,,,,
189,4.0,14.0,60.0,,,,,
190,4.0,14.0,70.0,,,,,
191,0.0,15.0,30.0,,,,,
192,0.0,15.0,40.0,,,,,
193,0.0,15.0,50.0,,,,,
194,0.0,15.0,60.0,,,,,
195,0.0,15.0,70.0,,,,,
196,1.0,15.0,30.0,,,,,
197,1.0,15.0,40.0,,,,,
198,1.0,15.0,50.0,,,,,
199,1.0,15.0,60.0,,,,,
200,1.0,15.0,70.0,,,,,
201,2.0,15.0,30.0,,,,,
202,2.0,15.0,40.0,,,,,
203,2.0,15.0,50.0,,,,,
204,2.0,15.0,60.0,,,,,
205,2.0,15.0,70.0,,,,,
206,3.0,15.0,30.0,,,,,
207,3.0,15.0,40.0,,,,,
208,3.0,15.0,50.0,,,,,
209,3.0,15.0,60.0,,,,,
210,3.0,15.0,70.0,,,,,
211,4.0,15.0,30.0,,,,,
212,4.0,15.0,40.0,,,,,
213,4.0,15.0,50.0,,,,,
214,4.0,15.0,60.0,,,,,
215,4.0,15.0,70.0,,,,,
