,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,Sec
135,2.0,10.0,30.0,,,,,
136,2.0,10.0,40.0,,,,,
137,2.0,10.0,50.0,,,,,
138,2.0,10.0,60.0,,,,,
139,2.0,10.0,70.0,,,,,
140,3.0,10.0,30.0,,,,,
141,3.0,10.0,40.0,,,,,
142,3.0,10.0,50.0,,,,,
143,3.0,10.0,60.0,,,,,
144,3.0,10.0,70.0,,,,,
145,4.0,10.0,30.0,,,,,
146,4.0,10.0,40.0,,,,,
147,4.0,10.0,50.0,,,,,
148,4.0,10.0,60.0,,,,,
149,4.0,10.0,70.0,,,,,
150,0.0,11.0,30.0,,,,,
151,0.0,11.0,40.0,,,,,
152,0.0,11.0,50.0,,,,,
153,0.0,11.0,60.0,,,,,
154,0.0,11.0,70.0,,,,,
155,1.0,11.0,30.0,,,,,
156,1.0,11.0,40.0,,,,,
157,1.0,11.0,50.0,,,,,
158,1.0,11.0,60.0,,,,,
159,1.0,11.0,70.0,,,,,
160,2.0,11.0,30.0,,,,,
161,2.0,11.0,40.0,,,,,
162,2.0,11.0,50.0,,,,,
163,2.0,11.0,60.0,,,,,
164,2.0,11.0,70.0,,,,,
165,3.0,11.0,30.0,,,,,
166,3.0,11.0,40.0,,,,,
167,3.0,11.0,50.0,,,,,
168,3.0,11.0,60.0,,,,,
169,3.0,11.0,70.0,,,,,
170,4.0,11.0,30.0,,,,,
171,4.0,11.0,40.0,,,,,
172,4.0,11.0,50.0,,,,,
173,4.0,11.0,60.0,,,,,
174,4.0,11.0,70.0,,,,,
175,0.0,12.0,30.0,,,,,
176,0.0,12.0,40.0,,,,,
177,0.0,12.0,50.0,,,,,
178,0.0,12.0,60.0,,,,,
179,0.0,12.0,70.0,,,,,
180,1.0,12.0,30.0,,,,,
181,1.0,12.0,40.0,,,,,
182,1.0,12.0,50.0,,,,,
183,1.0,12.0,60.0,,,,,
184,1.0,12.0,70.0,,,,,
185,2.0,12.0,30.0,,,,,
186,2.0,12.0,40.0,,,,,
187,2.0,12.0,50.0,,,,,
188,2.0,12.0,60.0,,,,,
189,2.0,12.0,70.0,,,,,
190,3.0,12.0,30.0,,,,,
191,3.0,12.0,40.0,,,,,
192,3.0,12.0,50.0,,,,,
193,3.0,12.0,60.0,,,,,
