,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal
0,0.0,5.0,30.0,7.149113456963751e-05,106.03863334655762,2912.0,332.37152481748666
1,0.0,5.0,40.0,4.883806933360072e-05,36.32866096496582,4013.0,332.37156153877254
2,0.0,5.0,50.0,4.970768360294112e-06,48.13451957702637,4655.0,332.371542064793
3,0.0,5.0,60.0,8.552988825929946e-06,76.78165626525879,7707.0,332.3715513775172
4,0.0,5.0,70.0,5.7532116821528346e-05,43.07808876037598,5171.0,332.37153483943064
5,1.0,5.0,30.0,4.504970175930339e-06,32.66810607910156,2750.0,463.33837733701915
6,1.0,5.0,40.0,1.788987348751694e-07,37.785614013671875,3464.0,459.5082423469004
7,1.0,5.0,50.0,1.168143106441347e-07,132.58807945251465,7925.0,458.0256283946641
8,1.0,5.0,60.0,1.6600184965678105e-07,56.61259841918945,4767.0,458.02562524863055
9,1.0,5.0,70.0,4.878122858580146e-05,41.98371887207031,5083.0,458.02586565202654
10,2.0,5.0,30.0,1.3791346989960052e-06,40.04989051818848,3808.0,427.46153495669523
11,2.0,5.0,40.0,1.6144301817796293e-07,36.797590255737305,4053.0,405.54792080824564
12,2.0,5.0,50.0,2.766548796068058e-06,34.61404800415039,4562.0,405.5479003794752
13,2.0,5.0,60.0,7.520833834555586e-07,40.37003517150879,4453.0,405.54789188561597
14,2.0,5.0,70.0,4.747596517158024e-08,40.83379364013672,4112.0,405.4706732950157
15,3.0,5.0,30.0,5.366330759663723e-06,88.54719161987305,8055.0,367.7987581131597
16,3.0,5.0,40.0,4.822497528798568e-05,31.488786697387695,4248.0,364.0129592331431
17,3.0,5.0,50.0,1.1744857333868704e-05,46.656158447265625,4687.0,362.6960796925043
18,3.0,5.0,60.0,3.5246176625516826e-05,47.82112693786621,4647.0,362.69608392666686
19,3.0,5.0,70.0,3.5269174264077395e-05,43.15059852600098,5312.0,362.6960300809122
20,4.0,5.0,30.0,7.823048684608488e-06,48.2459716796875,7194.0,471.52327175216703
21,4.0,5.0,40.0,1.5887293991643222e-06,45.578617095947266,4035.0,441.10145729321033
22,4.0,5.0,50.0,1.2948062652969823e-06,122.5134048461914,5497.0,441.10141920679166
23,4.0,5.0,60.0,1.279207369931354e-06,67.19562911987305,5753.0,441.10142785018184
24,4.0,5.0,70.0,6.224911448671329e-05,83.84970474243164,5084.0,441.10154127516324
25,0.0,6.0,30.0,1.4567810376761509e-05,1150.2847175598145,24489.0,594.9334392257726
26,0.0,6.0,40.0,1.0952337165310917e-05,792.9812240600586,28240.0,558.2180591712089
27,0.0,6.0,50.0,8.287702003010378e-05,2917.5033779144287,45218.0,532.1453767497975
28,0.0,6.0,60.0,2.79147275237872e-06,898.5911464691162,24825.0,532.1453672210228
29,0.0,6.0,70.0,1.910900321301347e-05,2050.2599449157715,30360.0,532.1453829581731
30,1.0,6.0,30.0,1.5102292108328017e-07,4264.166553497314,47567.0,475.0213148469714
31,1.0,6.0,40.0,1.2118757228365706e-05,4306.743539810181,54489.0,453.9437608494337
32,1.0,6.0,50.0,1.468787900332335e-06,6835.719043731689,112227.0,453.87169868310366
33,1.0,6.0,60.0,0.22169366486990558,7200.131328582764,78425.0,453.8717006901097
34,1.0,6.0,70.0,2.5146504504596224e-06,7097.776851654053,57192.0,453.8717167074768
35,2.0,6.0,30.0,1.4721790459678115e-07,616.5767593383789,12156.0,403.4319288718545
36,2.0,6.0,40.0,2.837459930072235e-07,2590.299949645996,25223.0,403.4319867892707
37,2.0,6.0,50.0,1.1145973917287455e-05,2792.4049491882324,38903.0,399.51246690244125
38,2.0,6.0,60.0,1.0427029055010963e-05,2624.507308959961,41818.0,399.51246188313326
39,2.0,6.0,70.0,1.4396901719317e-07,1744.9756603240967,25107.0,399.4900462454826
40,3.0,6.0,30.0,9.779631121366544e-07,1326.0002632141113,17645.0,440.89956494213527
41,3.0,6.0,40.0,3.1654799947060794e-05,1090.2116432189941,25360.0,432.7830622481474
42,3.0,6.0,50.0,3.966883203757718e-05,1578.730625152588,24500.0,432.78304061639966
43,3.0,6.0,60.0,4.891123631923033e-06,4517.858528137207,50115.0,432.7830426816604
44,3.0,6.0,70.0,3.7314027981961646e-05,999.7460784912109,22760.0,432.7830347941773
45,4.0,6.0,30.0,1.270553936261001e-06,574.3774662017822,9048.0,599.8795037919324
46,4.0,6.0,40.0,9.306954141614602e-05,1290.5374698638916,19278.0,583.7838050324789
47,4.0,6.0,50.0,7.906019352979842e-07,2962.325263977051,27168.0,557.3860997888628
48,4.0,6.0,60.0,2.0052539901500344e-06,3700.694133758545,30857.0,557.3860999047849
49,4.0,6.0,70.0,4.589927572399791e-06,2416.5451583862305,27321.0,557.3861001699202
50,0.0,7.0,30.0,0.4677344610354031,7200.102592468262,44774.0,689.2815018796745
51,0.0,7.0,40.0,0.5065717226702364,7200.08581161499,29286.0,683.4237721002754
52,0.0,7.0,50.0,0.4496063439033592,7200.201238632202,39008.0,640.5953101016636
53,0.0,7.0,60.0,0.3481398098568031,7200.161193847656,80906.0,618.0555877210791
54,0.0,7.0,70.0,0.44757521996759086,7200.086067199707,36187.0,638.1784534274943
55,1.0,7.0,30.0,0.35900314281404333,7200.067487716675,54519.0,386.11619161557127
56,1.0,7.0,40.0,0.4178756572567742,7200.222831726074,28881.0,384.3297401950916
57,1.0,7.0,50.0,0.4370890055203376,7200.224979400635,29749.0,385.8156605400001
58,1.0,7.0,60.0,0.4737497194643763,7200.289402008057,24470.0,398.85384094442094
59,1.0,7.0,70.0,0.39015549667812893,7200.08832359314,30509.0,383.44396336187253
60,2.0,7.0,30.0,0.35796388970677234,7200.099224090576,77248.0,418.04787284044437
61,2.0,7.0,40.0,0.5306441256626885,7200.174863815308,30615.0,419.31978234751637
62,2.0,7.0,50.0,0.47979285058400756,7200.207609176636,34707.0,422.75174017842045
63,2.0,7.0,60.0,0.45691557211316064,7200.212985992432,43221.0,398.95354179709057
64,2.0,7.0,70.0,0.45843597109934653,7200.204267501831,36820.0,415.3700444059111
65,3.0,7.0,30.0,0.6596491689123919,7200.116075515747,45760.0,557.9284159675911
66,3.0,7.0,40.0,0.6113678278681514,7200.404760360718,31349.0,551.9522747693519
67,3.0,7.0,50.0,0.655231663636921,7200.229091644287,32335.0,572.5205798355734
68,3.0,7.0,60.0,0.5760690987148832,7200.100742340088,35277.0,554.9646275365209
69,3.0,7.0,70.0,0.5681764516892649,7200.265264511108,37857.0,544.1736561622548
70,4.0,7.0,30.0,0.47921993767109505,7200.135999679565,57574.0,488.11054407069025
71,4.0,7.0,40.0,0.4499241514933243,7200.111129760742,31803.0,477.4125570019475
72,4.0,7.0,50.0,0.41593495343046816,7200.25714302063,30241.0,451.11114732657717
73,4.0,7.0,60.0,0.45614141511938067,7200.197729110718,27508.0,460.7105274671231
74,4.0,7.0,70.0,0.46171801835046694,7200.263084411621,30078.0,466.81545466112584
75,0.0,8.0,30.0,0.5481899110775836,7200.300159454346,17245.0,552.7155356632272
76,0.0,8.0,40.0,0.5490603724896966,7200.366161346436,20434.0,548.9909837746466
77,0.0,8.0,50.0,0.5255227115828037,7200.146614074707,29060.0,532.3714848742516
78,0.0,8.0,60.0,0.5363688494811015,7200.154985427856,20666.0,537.9184900492688
