,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
0,3.0,14.0,70.0,,,,,,
1,0.0,15.0,30.0,,,,,,
2,0.0,15.0,50.0,,,,,,
3,3.0,15.0,50.0,,,,,,
