,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
0,0.0,5.0,30.0,0.0,4.896368980407715,1856.0,313.4829366111781,0.0,0.0
1,0.0,5.0,40.0,0.0,4.410501003265381,2030.0,308.3858509178278,0.0,0.0
2,0.0,5.0,50.0,0.0,4.850844860076904,1854.0,303.97853153275764,0.0,0.0
3,0.0,5.0,60.0,4.798795610288821e-05,6.402525901794434,1778.0,302.6523985095316,0.0,0.0
4,0.0,5.0,70.0,0.0,4.590214014053345,1825.0,302.65236767957924,0.0,0.0
5,1.0,5.0,30.0,0.0,3.707943916320801,1328.0,502.97396597920823,0.0,0.0
6,1.0,5.0,40.0,0.0,2.1593568325042725,1486.0,462.04282991594096,0.0,0.0
7,1.0,5.0,50.0,0.0,3.3859939575195312,1870.0,462.04286404561293,0.0,0.0
8,1.0,5.0,60.0,0.0,3.5478169918060303,1883.0,462.0429241841455,0.0,0.0
9,1.0,5.0,70.0,0.0,3.4530880451202393,2445.0,462.04284281157084,0.0,0.0
10,2.0,5.0,30.0,0.0,6.257513046264648,1486.0,343.5662252187103,0.0,0.0
11,2.0,5.0,40.0,0.0,5.783990859985352,1474.0,338.904508971589,0.0,0.0
12,2.0,5.0,50.0,6.765962797432405e-05,4.443363904953003,1405.0,333.71245666356504,0.0,0.0
13,2.0,5.0,60.0,0.0,5.298517942428589,1301.0,322.4766349930181,0.0,0.0
14,2.0,5.0,70.0,0.0,5.467947006225586,1394.0,322.4751354093814,0.0,0.0
15,3.0,5.0,30.0,0.0,2.6233370304107666,2681.0,363.70769848755873,0.0,0.0
16,3.0,5.0,40.0,0.0,3.8796610832214355,3321.0,363.68213047870404,0.0,0.0
17,3.0,5.0,50.0,0.0,4.408102989196777,4051.0,363.682145938512,0.0,0.0
18,3.0,5.0,60.0,0.0,5.07382607460022,4169.0,363.68213739415756,0.0,0.0
19,3.0,5.0,70.0,5.181435066011203e-08,3.890829086303711,3781.0,363.6821363108348,0.0,0.0
20,4.0,5.0,30.0,0.0,2.7099897861480713,1261.0,345.9224869073712,0.0,0.0
21,4.0,5.0,40.0,0.0,3.186976909637451,1471.0,345.9225155456779,0.0,0.0
22,4.0,5.0,50.0,0.0,3.1408770084381104,1683.0,345.92252540133177,0.0,0.0
23,4.0,5.0,60.0,0.0,3.272584915161133,1347.0,343.73461531884084,0.0,0.0
24,4.0,5.0,70.0,0.0,3.265592098236084,1669.0,343.7351207698704,0.0,0.0
25,0.0,6.0,30.0,0.0,15.146285057067871,6302.0,634.8226261558673,0.0,0.0
26,0.0,6.0,40.0,0.0,18.522756099700928,9316.0,588.3494845060195,0.0,0.0
27,0.0,6.0,50.0,0.0,15.233964920043945,10229.0,564.7824031826233,0.0,0.0
28,0.0,6.0,60.0,8.790930507051819e-05,23.429468154907227,12158.0,564.7823862148919,0.0,0.0
29,0.0,6.0,70.0,3.0351466749180526e-05,26.43970799446106,15115.0,564.7824519912922,0.0,0.0
30,1.0,6.0,30.0,8.468865951266273e-05,29.390512943267822,15279.0,445.71055104822915,0.0,0.0
31,1.0,6.0,40.0,0.0,26.559279918670654,18006.0,431.4851362178673,0.0,0.0
32,1.0,6.0,50.0,0.0,24.29094910621643,16992.0,431.48516063496595,0.0,0.0
33,1.0,6.0,60.0,0.0,32.17845702171326,18398.0,431.48514779191794,0.0,0.0
34,1.0,6.0,70.0,2.3476619118607117e-05,42.19493794441223,21949.0,431.4851537648496,0.0,0.0
35,2.0,6.0,30.0,6.550754874670847e-05,17.474284172058105,10041.0,412.4854818495541,0.0,0.0
36,2.0,6.0,40.0,9.993609223453072e-05,16.398550033569336,10716.0,401.67358159154924,0.0,0.0
37,2.0,6.0,50.0,0.0,11.848844051361084,8850.0,401.6734167811849,0.0,0.0
38,2.0,6.0,60.0,0.0,15.549798011779785,12165.0,401.67341462810174,0.0,0.0
39,2.0,6.0,70.0,0.0,12.487995862960815,9227.0,401.67343432737187,0.0,0.0
40,3.0,6.0,30.0,7.725248363090826e-05,17.359918117523193,8998.0,503.5306286778332,0.0,0.0
41,3.0,6.0,40.0,3.543134714708493e-05,12.072040796279907,9577.0,465.61797601017156,0.0,0.0
42,3.0,6.0,50.0,0.0,26.27173686027527,15112.0,465.43958298243007,0.0,0.0
43,3.0,6.0,60.0,1.1031191771811308e-05,16.374407052993774,13430.0,465.4403067459202,0.0,0.0
44,3.0,6.0,70.0,6.638081821313385e-05,20.2603120803833,13117.0,465.43966448043807,0.0,0.0
45,4.0,6.0,30.0,0.0,13.952706098556519,6797.0,499.6192529911244,0.0,0.0
46,4.0,6.0,40.0,0.0,16.049695014953613,8517.0,465.0436775756526,0.0,0.0
47,4.0,6.0,50.0,0.0,19.099370002746582,10826.0,464.99881521759823,0.0,0.0
48,4.0,6.0,60.0,0.0,11.078355073928833,9032.0,464.99885917843267,0.0,0.0
49,4.0,6.0,70.0,3.8097891465134364e-06,15.36063289642334,9657.0,464.9988347529039,0.0,0.0
50,0.0,7.0,30.0,9.496150333719255e-05,311.9263799190521,106883.0,496.8738262179588,0.0,0.0
51,0.0,7.0,40.0,6.611590962828323e-05,291.37129282951355,108222.0,456.84977502567335,0.0,0.0
52,0.0,7.0,50.0,8.944994182390647e-05,320.11421179771423,117723.0,456.84971913373363,0.0,0.0
53,0.0,7.0,60.0,8.21694569816517e-05,341.378545999527,117383.0,456.84976638829653,0.0,0.0
54,0.0,7.0,70.0,2.517713128273437e-05,253.3124361038208,105151.0,456.8500140515272,0.0,0.0
55,1.0,7.0,30.0,9.384869210327127e-05,251.01904296875,73655.0,568.0859474056131,0.0,0.0
56,1.0,7.0,40.0,8.821445494703883e-05,183.98004508018494,67488.0,515.1238647444891,0.0,0.0
57,1.0,7.0,50.0,8.769173915048565e-05,245.3401279449463,72129.0,504.4521254283977,0.0,0.0
58,1.0,7.0,60.0,8.389077252732138e-05,169.33084297180176,74763.0,504.4539640752901,0.0,0.0
59,1.0,7.0,70.0,9.238465097272759e-05,173.71384501457214,81438.0,504.4521992686244,0.0,0.0
60,2.0,7.0,30.0,9.069126404895473e-05,119.7869758605957,41618.0,596.8404213211193,0.0,0.0
61,2.0,7.0,40.0,8.030195805092404e-05,134.7327401638031,60561.0,580.3749978182043,0.0,0.0
62,2.0,7.0,50.0,2.1282272802110536e-05,112.05159091949463,59255.0,552.7265892126337,0.0,0.0
63,2.0,7.0,60.0,8.034055835933611e-05,110.44882297515869,60481.0,552.7266178734772,0.0,0.0
64,2.0,7.0,70.0,6.382725476807319e-05,148.48494791984558,56259.0,552.726679628681,0.0,0.0
65,3.0,7.0,30.0,7.82948473541558e-05,147.19670796394348,65432.0,638.4847500635283,0.0,0.0
66,3.0,7.0,40.0,8.41591543763757e-05,183.06778407096863,77092.0,604.6524261371841,0.0,0.0
67,3.0,7.0,50.0,1.626994658623665e-05,196.69205808639526,98342.0,589.3028835785318,0.0,0.0
68,3.0,7.0,60.0,4.948707784501028e-05,199.71390914916992,113076.0,589.302954024675,0.0,0.0
69,3.0,7.0,70.0,6.108740137134272e-05,313.4005160331726,135152.0,589.3029408373674,0.0,0.0
70,4.0,7.0,30.0,5.824959390720086e-05,179.65244698524475,77235.0,528.2745492368167,0.0,0.0
71,4.0,7.0,40.0,6.999674756984485e-05,228.77446603775024,89130.0,479.44091584020407,0.0,0.0
72,4.0,7.0,50.0,3.780105376740196e-05,192.87015104293823,89811.0,479.4406288224312,0.0,0.0
73,4.0,7.0,60.0,8.379894079812846e-06,220.31852102279663,99313.0,479.4406082904438,0.0,0.0
74,4.0,7.0,70.0,4.205142673344648e-05,327.94643998146057,140918.0,479.44059553003797,0.0,0.0
75,0.0,8.0,30.0,9.588369071179522e-05,966.5587990283966,274337.0,713.2740522187937,0.0,0.0
76,0.0,8.0,40.0,9.871518955351991e-05,1397.9401879310608,448852.0,658.9102789383281,0.0,0.0
77,0.0,8.0,50.0,9.942329507313926e-05,2074.440139055252,713336.0,649.8440032228289,0.0,0.0
