,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,Sec
53,0,7,60,9.07676252509669E-05,4457.29871201515,255464,618.750635914088,0
54,0,7,70,9.58801512296219E-05,3022.56008386612,287681,618.750387236533,0
55,1,7,30,9.98605282770785E-05,3416.51690101624,151733,355.447691148959,0
56,1,7,40,0.393421587013772,7200.01333093643,186608,364.274360034245,0
57,1,7,50,6.78391896768587E-05,4314.33853316307,242220,352.188222341745,0
58,1,7,60,9.49640257346624E-05,4253.55376791954,140419,352.189437168631,0
59,1,7,70,9.55898221422443E-05,2243.45719504356,144086,352.191678038425,0
60,2,7,30,9.98258437966232E-05,4327.35754513741,180856,380.611691923051,0
61,2,7,40,8.97970115910298E-05,6878.5710132122,273772,366.771607516757,0
62,2,7,50,8.96610367475659E-05,4513.02451992035,183752,366.798467512243,0
63,2,7,60,0.266945700788003,7200.0144739151,209413,356.943650194418,0
64,2,7,70,3.18614217535731E-05,6761.74191308022,208069,356.889468626218,0
65,3,7,30,9.84822632980356E-05,2837.94023799896,138976,462.269541346143,0
66,3,7,40,9.08595616189678E-05,5798.37194013596,284484,453.906653213718,0
67,3,7,50,9.74046904538488E-05,5866.08547019959,291266,453.904401924984,0
68,3,7,60,9.62083943282575E-05,6880.57853007317,293330,453.905163083358,0
69,3,7,70,9.49700116226586E-05,6605.83582806587,275298,453.903292220511,0
70,4,7,30,6.11530153259356E-05,1634.42406892777,164811,824.793305508349,0
71,4,7,40,9.77729688913412E-05,2307.59771585464,223901,813.06864450588,0
72,4,7,50,9.92982237314784E-05,3841.26573395729,360818,793.948430706786,0
73,4,7,60,9.53803614699584E-05,3309.00132584572,227039,793.940451920109,0
74,4,7,70,9.7313604209586E-05,4340.66968083382,367842,793.895127686031,0
75,0,8,30,0.358747726517579,7200.01291704178,145955,583.608723934594,0
76,0,8,40,0.371041806221925,7200.0178592205,172071,571.501199609704,0
77,0,8,50,0.319624599948795,7200.0153670311,186146,570.239568081369,0
78,0,8,60,0.356675529175018,7200.01734495163,183222,583.449276396674,0
79,0,8,70,0.382796171500484,7200.01419997215,149278,592.779812365015,0
80,1,8,30,0.595328673197928,7200.02001285553,82023,543.237185943947,0
81,1,8,40,0.531650036438291,7200.0207259655,133748,556.658177205697,0
82,1,8,50,0.590800508633371,7200.02060508728,98309,558.452229311633,0
83,1,8,60,0.617745388508143,7200.01891708374,84579,564.083837035793,0
84,1,8,70,0.577988150491767,7200.01995396614,93471,523.044703800073,0
85,2,8,30,0.654967313974165,7200.02115297318,113307,569.015773310752,0
86,2,8,40,0.586589149931837,7200.01628804207,141133,550.95978649175,0
87,2,8,50,0.648873719088858,7200.02204418182,133080,548.403267418392,0
88,2,8,60,0.586556420140052,7200.01435804367,122149,543.779759977374,0
89,2,8,70,0.610599685346015,7200.02099013329,120735,554.181578286055,0
90,3,8,30,0.529738197130825,7200.01575779915,135622,752.633259292753,0
91,3,8,40,0.515907088854121,7200.01270699501,120671,743.113243965799,0
