,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
0,0.0,5.0,30.0,inf,0.16425585746765137,0.0,506.5890111848549,506.5890111848549,0.4337644577026367
1,0.0,5.0,40.0,inf,0.08883810043334961,0.0,525.2351348351986,525.2351348351986,0.35083627700805664
2,0.0,5.0,50.0,inf,0.08787178993225098,0.0,525.2350964559171,525.2350964559171,0.34306788444519043
3,0.0,5.0,60.0,inf,0.084503173828125,0.0,537.4392261054203,537.4392261054203,0.34653401374816895
4,0.0,5.0,70.0,inf,0.18096613883972168,0.0,511.4787016660241,511.4787016660241,0.43288397789001465
5,1.0,5.0,30.0,inf,0.18858814239501953,0.0,502.9309236032603,502.9309236032603,0.3526277542114258
6,1.0,5.0,40.0,inf,0.18280386924743652,0.0,499.0898341175013,499.0898341175013,0.352097749710083
7,1.0,5.0,50.0,inf,0.20221710205078125,0.0,511.81409122346923,511.81409122346923,0.36879825592041016
8,1.0,5.0,60.0,inf,0.17933416366577148,0.0,491.83105218029004,491.83105218029004,0.3358144760131836
9,1.0,5.0,70.0,inf,0.18582606315612793,0.0,491.8310501387561,491.8310501387561,0.36322879791259766
10,2.0,5.0,30.0,inf,0.16778898239135742,0.0,526.849379237384,526.849379237384,0.3447074890136719
11,2.0,5.0,40.0,inf,0.157012939453125,0.0,538.5336180437359,538.5336180437359,0.3318145275115967
12,2.0,5.0,50.0,inf,0.14609718322753906,0.0,526.8493772573017,526.8493772573017,0.31968021392822266
13,2.0,5.0,60.0,inf,0.16286921501159668,0.0,546.8884314224445,546.8884314224445,0.32665205001831055
14,2.0,5.0,70.0,inf,0.1713120937347412,0.0,567.1526740203401,567.1526740203401,0.346221923828125
15,3.0,5.0,30.0,inf,0.15480399131774902,0.0,407.97696163270535,407.97696163270535,0.28768134117126465
16,3.0,5.0,40.0,inf,0.2137458324432373,0.0,421.15677647665086,421.15677647665086,0.35337162017822266
17,3.0,5.0,50.0,inf,0.17057299613952637,0.0,414.4778143125968,414.4778143125968,0.30135679244995117
18,3.0,5.0,60.0,inf,0.17496204376220703,0.0,393.2289704229352,393.2289704229352,0.3117694854736328
19,3.0,5.0,70.0,inf,0.17439818382263184,0.0,406.54511583921897,406.54511583921897,0.3177340030670166
20,4.0,5.0,30.0,inf,0.20629405975341797,0.0,529.8721486626512,529.8721486626512,0.4265012741088867
21,4.0,5.0,40.0,inf,0.06631708145141602,0.0,544.6542727168712,544.6542727168712,0.309603214263916
22,4.0,5.0,50.0,inf,0.16898703575134277,0.0,529.4670214143948,529.4670214143948,0.41734910011291504
23,4.0,5.0,60.0,inf,0.21048498153686523,0.0,526.855397005898,526.855397005898,0.41472506523132324
24,4.0,5.0,70.0,inf,0.08209109306335449,0.0,536.0020080367717,536.0020080367717,0.3043522834777832
25,0.0,6.0,30.0,inf,0.26393795013427734,0.0,703.1898144530057,703.1898144530057,0.6538662910461426
26,0.0,6.0,40.0,inf,0.28815793991088867,0.0,693.4490318243427,693.4490318243427,0.677412748336792
27,0.0,6.0,50.0,inf,0.29720091819763184,0.0,694.2477716917506,694.2477716917506,0.7026500701904297
28,0.0,6.0,60.0,inf,0.32698893547058105,0.0,721.4233710708831,721.4233710708831,0.7382793426513672
29,0.0,6.0,70.0,inf,0.364901065826416,0.0,703.2591708597488,703.2591708597488,0.8071703910827637
30,1.0,6.0,30.0,inf,0.2939469814300537,0.0,566.8724232974902,566.8724232974902,1.250077247619629
31,1.0,6.0,40.0,inf,0.265578031539917,0.0,563.0996849887443,563.0996849887443,1.286186933517456
32,1.0,6.0,50.0,inf,0.29822802543640137,0.0,551.5854920718732,551.5854920718732,1.2573707103729248
33,1.0,6.0,60.0,inf,0.13110709190368652,0.0,579.5553895406534,579.5553895406534,1.1041884422302246
34,1.0,6.0,70.0,inf,0.26576709747314453,0.0,549.8751642343716,549.8751642343716,1.273859977722168
35,2.0,6.0,30.0,inf,0.06247091293334961,0.0,556.5214411144775,556.5214411144775,0.3092377185821533
36,2.0,6.0,40.0,inf,0.23845481872558594,0.0,538.8620045903913,538.8620045903913,0.4729297161102295
37,2.0,6.0,50.0,inf,0.2489628791809082,0.0,531.9804523066475,531.9804523066475,0.4873476028442383
38,2.0,6.0,60.0,inf,0.2631981372833252,0.0,533.0491963259242,533.0491963259242,0.49695825576782227
39,2.0,6.0,70.0,inf,0.23748183250427246,0.0,542.3428880701393,542.3428880701393,0.49825143814086914
40,3.0,6.0,30.0,inf,0.2630000114440918,0.0,627.200940149783,627.200940149783,0.49141860008239746
41,3.0,6.0,40.0,inf,0.30965495109558105,0.0,588.683581555218,588.683581555218,0.5645322799682617
42,3.0,6.0,50.0,inf,0.28513193130493164,0.0,591.6318303606507,591.6318303606507,0.5132358074188232
43,3.0,6.0,60.0,inf,0.30236196517944336,0.0,590.6199836970618,590.6199836970618,0.5323293209075928
44,3.0,6.0,70.0,inf,0.32737112045288086,0.0,589.0458118222548,589.0458118222548,0.5707311630249023
45,4.0,6.0,30.0,inf,0.23414897918701172,0.0,727.7710127848617,727.7710127848617,0.5014255046844482
46,4.0,6.0,40.0,inf,0.22832918167114258,0.0,748.3024165305977,748.3024165305977,0.4715583324432373
47,4.0,6.0,50.0,inf,0.2031569480895996,0.0,733.2494234550707,733.2494234550707,0.4489908218383789
48,4.0,6.0,60.0,inf,0.25970911979675293,0.0,737.2719331699566,737.2719331699566,0.5194954872131348
49,4.0,6.0,70.0,inf,0.23928499221801758,0.0,736.2917313902053,736.2917313902053,0.5000896453857422
50,0.0,7.0,30.0,inf,0.44146013259887695,0.0,771.8467896107016,771.8467896107016,0.8789291381835938
51,0.0,7.0,40.0,inf,0.4058349132537842,0.0,783.9416948329481,783.9416948329481,0.8453373908996582
52,0.0,7.0,50.0,inf,0.42024898529052734,0.0,771.2346391974727,771.2346391974727,0.8555731773376465
53,0.0,7.0,60.0,inf,0.43576908111572266,0.0,776.3281392696891,776.3281392696891,0.8766016960144043
54,0.0,7.0,70.0,inf,0.3810081481933594,0.0,791.6655686300271,791.6655686300271,0.8213512897491455
55,1.0,7.0,30.0,inf,0.39905309677124023,0.0,602.1544736305054,602.1544736305054,0.8748819828033447
56,1.0,7.0,40.0,inf,0.10261297225952148,0.0,624.8374767100584,624.8374767100584,0.5817255973815918
57,1.0,7.0,50.0,inf,0.3523259162902832,0.0,606.8828624608694,606.8828624608694,0.8305518627166748
58,1.0,7.0,60.0,inf,0.37084388732910156,0.0,609.0318547322358,609.0318547322358,0.8422236442565918
59,1.0,7.0,70.0,inf,0.352053165435791,0.0,632.5026591602632,632.5026591602632,0.8357477188110352
