,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal
86,2.0,8.0,40.0,0.49714288809307056,7200.021587848663,172388.0,634.7638589249574
87,2.0,8.0,50.0,0.5362453223284752,7200.015151023865,122628.0,653.1639396535105
88,2.0,8.0,60.0,0.471224379534675,7200.014618873596,180063.0,629.6161240668839
89,2.0,8.0,70.0,0.5036057252346852,7200.023724079132,155848.0,618.1334232316381
90,3.0,8.0,30.0,0.5218736108803537,7200.016128063202,160564.0,632.411305914381
91,3.0,8.0,40.0,0.5444954293458305,7200.024511098862,155233.0,623.7826540671387
92,3.0,8.0,50.0,0.6045295390543468,7200.02229309082,186555.0,599.5339097624101
93,3.0,8.0,60.0,0.48718280264706304,7200.013956069946,217318.0,577.2612427332216
94,3.0,8.0,70.0,0.5033968050490968,7200.0199201107025,132270.0,621.8913297578767
95,4.0,8.0,30.0,0.4829666703445826,7200.020279884338,267188.0,600.7803548938693
96,4.0,8.0,40.0,0.5520614457430337,7200.0151200294495,226388.0,558.6280209921873
97,4.0,8.0,50.0,0.5622719139769348,7200.017241001129,172992.0,559.3039186117563
98,4.0,8.0,60.0,0.43885925656156616,7200.026480913162,238048.0,544.3954637980443
99,4.0,8.0,70.0,0.46068884320710063,7200.019049167633,223608.0,527.3447672020297
100,0.0,9.0,30.0,0.6749824174981467,7200.030107975006,75826.0,626.7201108572657
101,0.0,9.0,40.0,0.694651340813432,7200.036354064941,48228.0,648.7217699989602
102,0.0,9.0,50.0,0.6509926652330038,7200.021713018417,87746.0,603.9048256690047
103,0.0,9.0,60.0,0.6764425550541725,7200.019819021225,82946.0,640.0919755493717
104,0.0,9.0,70.0,0.677448704420089,7200.028095006943,61924.0,621.6149525159669
105,1.0,9.0,30.0,0.6903970829467672,7200.024125099182,80902.0,783.012643425447
106,1.0,9.0,40.0,0.697363119275312,7200.0249309539795,56064.0,755.2643114695286
107,1.0,9.0,50.0,0.6935808846539967,7200.0290558338165,77458.0,763.0334154542197
108,1.0,9.0,60.0,0.6660862076473977,7200.025333881378,71016.0,759.3439635502324
109,1.0,9.0,70.0,0.6363176492760898,7200.023358106613,63296.0,723.3129182527313
110,2.0,9.0,30.0,0.6443752430695888,7200.02263212204,58620.0,761.2679459585908
111,2.0,9.0,40.0,0.5604203283959347,7200.017745018005,79987.0,685.7260766447171
112,2.0,9.0,50.0,0.5358263625550106,7200.016864061356,138269.0,660.9434606717884
113,2.0,9.0,60.0,0.6105884424030334,7200.0211861133575,81489.0,688.6890538405578
114,2.0,9.0,70.0,0.5414340571401616,7200.019971132278,91739.0,721.6942591295983
115,3.0,9.0,30.0,0.6887016103683276,7200.025808095932,68376.0,606.8035560726312
116,3.0,9.0,40.0,0.6929277626645713,7200.022750139236,96895.0,605.0746520131426
117,3.0,9.0,50.0,0.7232675860101895,7200.018602848053,73291.0,615.830457088449
118,3.0,9.0,60.0,0.6715097021284476,7200.022880077362,76899.0,597.7491449119084
119,3.0,9.0,70.0,0.6679384766109439,7200.031178951263,50376.0,601.1248736809468
120,4.0,9.0,30.0,0.7132485206918304,7200.024295091629,58784.0,598.0148845478373
121,4.0,9.0,40.0,0.6679851073757773,7200.018329143524,79252.0,572.7528916068807
122,4.0,9.0,50.0,0.7273781044128627,7200.022713899612,52004.0,590.8701565277668
123,4.0,9.0,60.0,0.6947680150102644,7200.0315499305725,73984.0,586.6010474441953
124,4.0,9.0,70.0,0.6705731300186134,7200.019778966904,74935.0,558.8721197237933
0,0.0,10.0,30.0,0.7008591292599828,7200.031144857407,33625.0,866.8389612071146
1,0.0,10.0,40.0,0.6972659671902672,7200.031178951263,39403.0,861.6598892528567
2,0.0,10.0,50.0,0.6879555641515352,7200.032123088837,37616.0,837.3168092745523
3,0.0,10.0,60.0,0.5917830928425755,7200.0356249809265,45454.0,682.4747791598098
4,0.0,10.0,70.0,0.6649490329259402,7200.024283885956,35214.0,770.9654440518076
5,1.0,10.0,30.0,0.7017115940281689,7200.031462907791,71978.0,776.0844015392425
6,1.0,10.0,40.0,0.7027995911228418,7200.030135154724,36133.0,755.2311449202014
7,1.0,10.0,50.0,0.7010534016977256,7200.028185129166,34292.0,779.2140724680603
8,1.0,10.0,60.0,0.7154829304045642,7200.0453379154205,47218.0,787.5408952905567
9,1.0,10.0,70.0,0.7124728456646529,7200.0287709236145,60720.0,780.639329825746
10,2.0,10.0,30.0,0.7173112996775663,7200.023144006729,62692.0,738.6073715679285
11,2.0,10.0,40.0,0.7599475968906138,7200.031234025955,30668.0,813.2367759583051
12,2.0,10.0,50.0,0.76769296188471,7200.071126937866,29727.0,848.6516122778506
13,2.0,10.0,60.0,0.7447771628906196,7200.573436975479,37605.0,759.5701987196334
14,2.0,10.0,70.0,0.7631898061382043,7200.031263113022,43373.0,819.8175273700101
15,3.0,10.0,30.0,0.7303693889677062,7200.02955198288,86629.0,571.3453146876702
16,3.0,10.0,40.0,0.7446354833511672,7200.059250116348,29506.0,599.0845923072444
17,3.0,10.0,50.0,0.7408697724033841,7200.03303194046,36936.0,582.4971197026998
18,3.0,10.0,60.0,0.7588993399486988,7200.024739027023,56947.0,621.1634876166653
19,3.0,10.0,70.0,0.759500306796212,7200.088250875473,31920.0,630.6550252853547
20,4.0,10.0,30.0,0.6151288943153396,7200.040320158005,52980.0,842.7121043887965
21,4.0,10.0,40.0,0.6079072553378225,7200.031715869904,59701.0,832.4025156504943
22,4.0,10.0,50.0,0.5906106738854094,7200.024151086807,63224.0,800.9756933114058
23,4.0,10.0,60.0,0.6452297654717537,7200.027084112167,31858.0,901.9242898817707
